source_id,target_id,relation_type,target_in_dataset,used_for_grouping
7474,195,PARENT,True,True
8403,4286,ALTERNATIVE,False,False
8403,8416,ALTERNATIVE,False,False
8431,2038,PARENT,False,False
8956,5189,PREQUEL,False,False
26,109485,OTHER,False,False
60,4450,SIDE_STORY,True,True
62,291,SEQUEL,True,True
62,9393,SPIN_OFF,True,True
62,9353,OTHER,True,False
72,73,PARENT,True,True
97,10336,SEQUEL,True,True
114,293,CHARACTER,False,False
121,430,SEQUEL,True,True
121,908,SIDE_STORY,True,True
121,664,SUMMARY,True,True
121,5114,ALTERNATIVE,True,True
130,129,PREQUEL,True,True
130,131,SEQUEL,True,True
130,6434,SIDE_STORY,True,True
133,651,SEQUEL,True,True
133,1679,SIDE_STORY,True,True
133,881,ALTERNATIVE,True,True
134,3231,SEQUEL,True,True
138,137,PREQUEL,True,True
138,139,SEQUEL,True,True
138,11061,ALTERNATIVE,True,True
147,3318,ALTERNATIVE,True,True
147,1856,SIDE_STORY,True,True
147,281,SIDE_STORY,True,True
147,9170,SIDE_STORY,True,True
147,112716,CHARACTER,True,False
161,9568,SIDE_STORY,True,True
161,21770,SEQUEL,True,True
169,10012,CHARACTER,True,False
169,143103,CHARACTER,False,False
10437,2327,ALTERNATIVE,True,True
12279,1707,PARENT,True,True
12351,378,PARENT,True,True
13287,383,SIDE_STORY,True,True
17219,1960,PARENT,False,False
17785,253,ALTERNATIVE,True,True
18815,1769,PARENT,True,True
19271,3012,PREQUEL,True,True
20225,20235,SEQUEL,True,True
20857,2738,SEQUEL,True,True
20857,20858,PREQUEL,True,True
117019,623,PARENT,True,True
121051,1491,ALTERNATIVE,False,False
139884,8900,OTHER,True,False
139884,1872,OTHER,True,False
139884,140879,SIDE_STORY,True,True
140879,139884,PARENT,True,True
145769,3545,PARENT,False,False
145770,3545,PARENT,False,False
145771,3545,PARENT,False,False
148745,2718,ALTERNATIVE,False,False
148745,7626,PARENT,False,False
177064,177067,OTHER,False,False
177064,177063,OTHER,True,False
177064,177065,OTHER,True,False
177064,211260,OTHER,False,False
177064,211262,OTHER,False,False
177064,177066,OTHER,False,False
177064,177068,OTHER,False,False
181824,17601,ALTERNATIVE,False,False
181824,181825,SEQUEL,True,True
200649,10360,OTHER,True,False
176,4849,PREQUEL,True,True
176,12101,SIDE_STORY,True,True
176,76,CHARACTER,True,False
178,179,ALTERNATIVE,True,True
196,524,SEQUEL,True,True
196,443,PARENT,True,True
196,195,PARENT,True,True
202,1023,SEQUEL,True,True
209,208,PREQUEL,True,True
250,844,SIDE_STORY,True,True
250,911,SIDE_STORY,True,True
250,7430,SIDE_STORY,False,False
250,10732,SIDE_STORY,False,False
257,1956,SEQUEL,True,True
261,260,PREQUEL,True,True
261,262,SEQUEL,True,True
264,263,PREQUEL,True,True
264,265,SEQUEL,True,True
265,264,PREQUEL,True,True
265,5258,SEQUEL,True,True
266,858,SIDE_STORY,True,True
273,4483,SPIN_OFF,True,True
294,295,SEQUEL,True,True
298,454,SIDE_STORY,True,True
298,1994,SIDE_STORY,False,False
298,110286,SUMMARY,True,True
298,299,PREQUEL,True,True
329,10735,OTHER,True,False
362,361,PREQUEL,True,True
362,363,ALTERNATIVE,True,True
394,53,PREQUEL,True,True
394,3266,SIDE_STORY,False,False
421,422,SEQUEL,True,True
421,1903,SUMMARY,True,True
427,428,SEQUEL,True,True
427,1501,SPIN_OFF,True,True
451,249,PARENT,True,True
454,298,PARENT,True,True
462,21,PARENT,False,False
462,461,PREQUEL,True,True
462,463,SEQUEL,True,True
486,1379,PREQUEL,True,True
486,3466,SIDE_STORY,True,True
486,6628,CHARACTER,False,False
486,98448,ALTERNATIVE,True,True
486,2175,SIDE_STORY,True,True
497,2105,PARENT,True,True
521,1110,SEQUEL,True,True
541,540,PREQUEL,False,False
541,1147,SEQUEL,True,True
541,21429,SEQUEL,True,True
545,186750,SIDE_STORY,True,True
559,165,PARENT,True,True
579,1918,CHARACTER,False,False
592,4191,PREQUEL,False,False
594,20,PARENT,True,True
596,59,PARENT,True,True
618,617,PREQUEL,False,False
620,2486,PREQUEL,True,True
620,2016,ALTERNATIVE,False,False
620,2017,ALTERNATIVE,False,False
631,277,PARENT,True,True
654,653,PARENT,True,True
684,682,PREQUEL,True,True
704,144,PREQUEL,True,True
707,5147,PREQUEL,True,True
707,289,PARENT,True,True
758,165,ALTERNATIVE,True,True
759,323,CHARACTER,True,False
761,20,PARENT,True,True
776,5865,SIDE_STORY,True,True
824,3157,SEQUEL,True,True
920,615,PARENT,True,True
971,18637,SIDE_STORY,True,True
971,2747,ALTERNATIVE,False,False
971,3044,ALTERNATIVE,False,False
971,106492,CHARACTER,False,False
971,21830,PREQUEL,True,True
971,154121,SIDE_STORY,True,True
971,17959,PREQUEL,True,True
971,6513,CHARACTER,True,False
1014,831,PREQUEL,True,True
1037,2153,PREQUEL,True,True
1037,3004,SIDE_STORY,True,True
1037,682,CHARACTER,True,False
1039,1038,ALTERNATIVE,True,True
1050,21170,CHARACTER,True,False
1055,3429,SEQUEL,False,False
1055,21498,ALTERNATIVE,True,True
1055,3430,PREQUEL,False,False
1058,511,PARENT,True,True
1097,2307,SEQUEL,True,True
1097,2308,SEQUEL,True,True
1103,1104,SEQUEL,True,True
1113,675,PREQUEL,True,True
1121,1564,PARENT,True,True
1121,5529,SIDE_STORY,True,True
1128,1127,PREQUEL,True,True
1128,1514,SEQUEL,True,True
1129,1127,SIDE_STORY,True,True
1174,1135,SEQUEL,True,True
1174,5702,ALTERNATIVE,True,True
1205,3401,SIDE_STORY,False,False
1209,3111,SEQUEL,True,True
1209,179827,OTHER,False,False
1234,318,PARENT,True,True
1237,21,PARENT,False,False
1238,21,PARENT,False,False
1263,5411,SIDE_STORY,True,True
1268,1224,PREQUEL,True,True
1350,1349,PARENT,False,False
1357,1356,PREQUEL,False,False
1366,235,PARENT,False,False
1373,2213,SEQUEL,True,True
1373,4071,PARENT,False,False
1403,21870,SEQUEL,True,True
1409,3270,ALTERNATIVE,True,True
1424,1412,PARENT,False,False
1487,48,PREQUEL,True,True
1490,2717,SEQUEL,True,True
1490,3854,SEQUEL,True,True
1582,16251,SEQUEL,False,False
1617,3182,SEQUEL,True,True
1635,1634,PREQUEL,True,True
1635,1636,SEQUEL,True,True
1668,1669,PREQUEL,True,True
1675,927,SEQUEL,True,True
1675,180947,CHARACTER,False,False
1679,133,SIDE_STORY,True,True
1683,293,ALTERNATIVE,False,False
1683,383,CHARACTER,True,False
1708,9043,ALTERNATIVE,False,False
1748,293,ALTERNATIVE,False,False
1748,1756,ALTERNATIVE,True,True
1774,958,PARENT,True,True
1783,2867,ALTERNATIVE,True,True
1816,2263,ALTERNATIVE,False,False
1816,129610,SEQUEL,True,True
1816,10263,ALTERNATIVE,False,False
1904,247,PREQUEL,True,True
1904,3227,SEQUEL,True,True
1904,647,ALTERNATIVE,True,True
1964,562,SEQUEL,True,True
1964,1166,PARENT,False,False
1995,3112,SEQUEL,True,True
2015,546,PREQUEL,True,True
2108,1710,PREQUEL,True,True
2108,2109,SEQUEL,True,True
2108,2808,ALTERNATIVE,True,True
2208,1404,PREQUEL,True,True
2233,119771,SEQUEL,True,True
2349,6328,SIDE_STORY,True,True
2352,2353,ALTERNATIVE,False,False
2376,2375,PREQUEL,True,True
2380,2379,PREQUEL,True,True
2380,21523,SEQUEL,True,True
2393,2471,PARENT,False,False
2432,7456,PREQUEL,True,True
2486,620,SEQUEL,True,True
2501,2503,PREQUEL,False,False
2590,8294,ALTERNATIVE,True,True
2734,1064,PREQUEL,True,True
2734,4406,ALTERNATIVE,False,False
2738,20857,PREQUEL,True,True
2778,2777,PREQUEL,True,True
2988,5653,SEQUEL,True,True
3160,4818,ALTERNATIVE,False,False
3190,598,CHARACTER,True,False
3190,1768,PREQUEL,True,True
3329,2523,SEQUEL,True,True
3381,1251,PARENT,False,False
3496,7985,PREQUEL,True,True
3496,6939,SEQUEL,True,True
3519,12497,SEQUEL,True,True
3547,3545,PARENT,False,False
3547,2901,PREQUEL,False,False
4298,2402,PARENT,False,False
4363,2187,SEQUEL,True,True
5049,7264,SEQUEL,True,True
5147,289,PREQUEL,True,True
5147,706,ALTERNATIVE,True,True
5288,165,PARENT,True,True
5398,5674,PREQUEL,True,True
5529,1121,PARENT,True,True
5715,1596,PARENT,True,True
5865,776,PARENT,True,True
6015,2956,SEQUEL,True,True
6328,2349,PARENT,True,True
6434,130,PARENT,True,True
6877,1564,PARENT,True,True
7048,3012,SPIN_OFF,True,True
8108,508,PARENT,True,True
8229,3500,SEQUEL,True,True
8363,3744,PREQUEL,True,True
8363,8364,SEQUEL,True,True
8363,966,PARENT,False,False
8949,508,PARENT,True,True
9568,161,PARENT,True,True
9795,3006,PARENT,True,True
11791,1960,PARENT,False,False
12069,263,PARENT,True,True
12225,653,PARENT,True,True
12497,3519,PREQUEL,True,True
12725,185,PARENT,False,False
12725,186,PARENT,False,False
12725,187,PARENT,True,True
14685,195,PARENT,True,True
17959,2747,ALTERNATIVE,False,False
17959,3044,ALTERNATIVE,False,False
17959,971,SEQUEL,True,True
18637,971,PARENT,True,True
20185,11595,ALTERNATIVE,False,False
20189,168578,ALTERNATIVE,False,False
20189,2687,ALTERNATIVE,False,False
20189,9531,CHARACTER,False,False
20235,20225,PREQUEL,True,True
20235,132325,SEQUEL,True,True
99713,1292,ALTERNATIVE,True,True
8,1123,SEQUEL,True,True
18,187,PREQUEL,True,True
18,15059,SEQUEL,True,True
18,5228,SIDE_STORY,True,True
18,3931,SUMMARY,True,True
23,1771,SEQUEL,True,True
23,140009,ALTERNATIVE,False,False
24,846,SEQUEL,True,True
24,517,SIDE_STORY,True,True
54,2969,SEQUEL,True,True
54,937,ALTERNATIVE,False,False
54,20786,PREQUEL,True,True
54,9737,ALTERNATIVE,True,True
63,1817,SIDE_STORY,True,True
64,65,SEQUEL,True,True
64,18041,ALTERNATIVE,True,True
64,2237,OTHER,False,False
75,560,PREQUEL,True,True
75,8098,SEQUEL,True,True
76,77,SEQUEL,True,True
76,4985,ALTERNATIVE,True,True
76,12101,ALTERNATIVE,True,True
76,107340,SIDE_STORY,True,True
76,176,CHARACTER,True,False
76,185875,ALTERNATIVE,True,True
94,1241,SEQUEL,True,True
94,1215,SIDE_STORY,True,True
94,2294,SUMMARY,True,True
94,7113,OTHER,False,False
94,134761,SEQUEL,True,True
94,93,PREQUEL,True,True
98,673,SIDE_STORY,True,True
98,8062,SIDE_STORY,True,True
98,99,ALTERNATIVE,True,True
108,107,PREQUEL,True,True
109,2205,PREQUEL,True,True
109,2212,SUMMARY,True,True
112,705,SIDE_STORY,True,True
112,765,SIDE_STORY,True,True
112,964,ALTERNATIVE,True,True
112,275,ALTERNATIVE,True,True
125,126,ALTERNATIVE,True,True
131,130,PREQUEL,True,True
131,87498,SEQUEL,True,True
139,138,PREQUEL,True,True
139,11061,ALTERNATIVE,True,True
148,7571,SIDE_STORY,True,True
148,119946,OTHER,True,False
151,1661,ALTERNATIVE,False,False
158,444,SEQUEL,True,True
158,3468,SIDE_STORY,True,True
174,448,SEQUEL,True,True
174,760,SUMMARY,True,True
222,221,PREQUEL,True,True
107627,328,PARENT,True,True
119134,103376,PARENT,False,False
119134,208054,SIDE_STORY,True,True
129608,567,PREQUEL,False,False
145277,10987,SEQUEL,True,True
145503,1623,PARENT,True,True
145772,3545,PARENT,False,False
145773,3545,PARENT,False,False
145774,3545,PARENT,False,False
170426,1744,PREQUEL,True,True
170426,170427,SEQUEL,True,True
171929,1960,PARENT,False,False
186750,545,PARENT,True,True
208054,119134,PARENT,True,True
226,376,SIDE_STORY,True,True
240,1813,SEQUEL,True,True
240,669,OTHER,True,False
241,487,SEQUEL,True,True
247,1904,SEQUEL,True,True
247,1905,SEQUEL,True,True
247,1907,SIDE_STORY,True,True
247,647,SUMMARY,True,True
247,1906,ALTERNATIVE,True,True
251,2971,SEQUEL,True,True
251,4080,SEQUEL,True,True
255,254,PREQUEL,True,True
262,261,PREQUEL,True,True
269,834,SIDE_STORY,True,True
269,1686,SIDE_STORY,True,True
269,2889,SIDE_STORY,True,True
269,4835,SIDE_STORY,True,True
269,8247,SIDE_STORY,True,True
269,100719,SIDE_STORY,True,True
269,116674,SEQUEL,True,True
269,116673,OTHER,True,False
269,154037,ALTERNATIVE,True,True
269,182561,OTHER,False,False
275,1874,SIDE_STORY,True,True
275,964,ALTERNATIVE,True,True
275,112,ALTERNATIVE,True,True
281,147,PARENT,True,True
281,1856,PREQUEL,True,True
284,1488,ALTERNATIVE,False,False
284,98129,ALTERNATIVE,False,False
295,294,PREQUEL,True,True
297,4361,SIDE_STORY,False,False
323,759,CHARACTER,True,False
336,771,SEQUEL,True,True
343,2580,SIDE_STORY,True,True
346,9967,SIDE_STORY,False,False
363,1071,SEQUEL,True,True
363,362,ALTERNATIVE,True,True
384,395,SEQUEL,True,True
384,21496,ALTERNATIVE,True,True
395,384,PREQUEL,True,True
422,421,PREQUEL,True,True
422,423,SEQUEL,True,True
422,1903,SUMMARY,True,True
422,125601,SIDE_STORY,False,False
428,427,PREQUEL,True,True
428,429,SEQUEL,True,True
431,174780,OTHER,False,False
431,211262,CHARACTER,False,False
438,5682,ALTERNATIVE,True,True
442,2248,SIDE_STORY,True,True
442,20,PARENT,True,True
444,158,PREQUEL,True,True
444,1729,SEQUEL,True,True
444,3469,SIDE_STORY,True,True
449,249,PARENT,True,True
455,15159,SEQUEL,True,True
463,21,PARENT,False,False
463,462,PREQUEL,True,True
463,464,SEQUEL,True,True
468,43,PREQUEL,False,False
482,481,PREQUEL,True,True
482,3972,SEQUEL,True,True
482,10015,OTHER,True,False
482,20552,OTHER,True,False
482,98231,OTHER,True,False
482,114072,OTHER,True,False
482,142842,OTHER,True,False
510,2139,SEQUEL,True,True
510,2609,ALTERNATIVE,False,False
516,2407,SIDE_STORY,True,True
516,2408,SIDE_STORY,True,True
516,5290,SIDE_STORY,True,True
516,5710,SIDE_STORY,True,True
516,8134,SIDE_STORY,True,True
516,20543,ALTERNATIVE,True,True
516,1596,CHARACTER,True,False
516,3659,CHARACTER,True,False
516,176636,OTHER,True,False
524,196,PARENT,True,True
525,1622,PREQUEL,True,True
533,6068,SEQUEL,True,True
546,2027,SIDE_STORY,True,True
546,547,ALTERNATIVE,True,True
546,2015,SEQUEL,True,True
547,546,ALTERNATIVE,True,True
562,1964,PREQUEL,True,True
603,1929,SEQUEL,True,True
603,20577,ALTERNATIVE,True,True
603,21001,ALTERNATIVE,True,True
603,1932,ALTERNATIVE,True,True
603,5684,ALTERNATIVE,True,True
603,7645,ALTERNATIVE,True,True
603,9893,ALTERNATIVE,True,True
603,12191,ALTERNATIVE,True,True
603,16419,ALTERNATIVE,True,True
603,21506,ALTERNATIVE,True,True
603,98059,ALTERNATIVE,True,True
603,1534,ALTERNATIVE,True,True
603,100661,ALTERNATIVE,True,True
603,5753,CHARACTER,True,False
603,8133,CHARACTER,True,False
603,9979,CHARACTER,True,False
603,12221,CHARACTER,True,False
603,16442,CHARACTER,True,False
603,20549,CHARACTER,True,False
603,21137,CHARACTER,True,False
603,21504,CHARACTER,True,False
603,101908,CHARACTER,True,False
603,105857,ALTERNATIVE,True,True
603,112748,ALTERNATIVE,True,True
603,126905,ALTERNATIVE,True,True
603,11569,CHARACTER,True,False
603,10549,CHARACTER,True,False
603,142080,ALTERNATIVE,True,True
603,157883,ALTERNATIVE,True,True
603,159429,CHARACTER,True,False
603,171030,ALTERNATIVE,True,True
603,185073,ALTERNATIVE,True,True
603,188394,CHARACTER,True,False
603,202957,ALTERNATIVE,True,True
627,558,SEQUEL,True,True
636,635,PREQUEL,False,False
642,248,PREQUEL,True,True
642,981,SEQUEL,True,True
645,135,PREQUEL,True,True
648,12881,SIDE_STORY,True,True
649,403,ALTERNATIVE,True,True
651,133,PREQUEL,True,True
655,653,PREQUEL,True,True
669,1591,ALTERNATIVE,True,True
669,240,OTHER,True,False
685,472,PREQUEL,False,False
685,686,SIDE_STORY,True,True
688,689,SEQUEL,True,True
693,370,ALTERNATIVE,False,False
693,767,ALTERNATIVE,False,False
693,769,ALTERNATIVE,False,False
705,765,PREQUEL,True,True
705,112,PARENT,True,True
749,4314,SEQUEL,True,True
765,275,SEQUEL,True,True
765,705,SEQUEL,True,True
765,112,PARENT,True,True
765,964,ALTERNATIVE,True,True
765,1741,ALTERNATIVE,True,True
766,1067,ALTERNATIVE,True,True
801,467,PREQUEL,True,True
801,1566,SEQUEL,True,True
801,3485,SPIN_OFF,True,True
801,2448,SUMMARY,True,True
844,250,PARENT,True,True
864,93,PARENT,True,True
872,3991,SIDE_STORY,True,True
921,615,PREQUEL,True,True
921,10520,SIDE_STORY,False,False
927,1675,PREQUEL,True,True
927,9528,SIDE_STORY,True,True
964,1741,SIDE_STORY,True,True
964,275,ALTERNATIVE,True,True
964,112,ALTERNATIVE,True,True
983,982,PARENT,True,True
1002,949,PREQUEL,False,False
1002,1911,ALTERNATIVE,True,True
1002,20465,OTHER,False,False
1002,115006,SEQUEL,False,False
1020,1019,PREQUEL,True,True
1023,202,PREQUEL,True,True
1082,1898,SIDE_STORY,True,True
1099,678,PREQUEL,False,False
1104,1103,PREQUEL,True,True
1110,521,PREQUEL,True,True
1122,1564,PARENT,True,True
1149,833,PREQUEL,True,True
1259,3515,PREQUEL,True,True
1259,12929,SEQUEL,True,True
1360,4027,SEQUEL,True,True
1367,235,PARENT,False,False
1371,102398,CHARACTER,False,False
1371,106571,ALTERNATIVE,False,False
1371,2998,ALTERNATIVE,False,False
1371,2999,ALTERNATIVE,False,False
1371,2213,CHARACTER,True,False
1371,158699,OTHER,False,False
1371,158700,OTHER,False,False
1371,5476,CHARACTER,False,False
1376,352,PARENT,True,True
1377,1495,PREQUEL,True,True
1377,1491,SEQUEL,False,False
1377,1301,SEQUEL,False,False
1388,1387,PREQUEL,True,True
1388,1389,SEQUEL,True,True
1388,2868,ALTERNATIVE,True,True
1401,368,PREQUEL,True,True
1401,13223,SUMMARY,True,True
1429,1412,PARENT,False,False
1636,1635,PREQUEL,True,True
1741,964,PARENT,True,True
1746,764,PREQUEL,True,True
1746,712,SEQUEL,True,True
1798,1797,PREQUEL,True,True
1874,275,PARENT,True,True
1894,481,PARENT,True,True
1898,1082,PARENT,True,True
1917,1916,SEQUEL,True,True
1917,80,PARENT,False,False
1917,212323,OTHER,True,False
2027,546,PARENT,True,True
2109,2108,PREQUEL,True,True
2109,2110,SEQUEL,True,True
2109,2111,SIDE_STORY,True,True
2109,2808,ALTERNATIVE,True,True
2213,1373,PREQUEL,True,True
2213,2214,SEQUEL,True,True
2213,1983,SIDE_STORY,True,True
2213,1520,ALTERNATIVE,False,False
2213,7229,ALTERNATIVE,True,True
2213,21187,PREQUEL,True,True
2213,18669,SIDE_STORY,False,False
2213,101347,CHARACTER,True,False
2213,4071,SIDE_STORY,False,False
2213,5249,CHARACTER,False,False
2213,1572,CHARACTER,False,False
2213,2427,CHARACTER,False,False
2213,1371,CHARACTER,True,False
2213,6246,PARENT,True,True
2248,442,PARENT,True,True
2269,93,PARENT,True,True
2269,2294,SEQUEL,True,True
2276,2275,PREQUEL,True,True
2276,13937,SEQUEL,True,True
2298,93,PARENT,True,True
2307,1097,PREQUEL,True,True
2325,2324,PREQUEL,True,True
2337,2686,ALTERNATIVE,False,False
2337,10005,ALTERNATIVE,True,True
2337,19445,OTHER,True,False
2378,2374,PREQUEL,False,False
2378,2377,PREQUEL,True,True
2391,80,PARENT,False,False
2490,21,PARENT,False,False
2514,235,PARENT,False,False
2514,20790,ALTERNATIVE,True,True
2514,8310,ALTERNATIVE,True,True
2534,2536,SEQUEL,True,True
2656,2471,PARENT,False,False
2727,3863,SIDE_STORY,True,True
2740,2741,SEQUEL,True,True
2741,2740,PREQUEL,True,True
2789,4667,SEQUEL,True,True
2858,2859,SEQUEL,True,True
2858,9486,SIDE_STORY,True,True
2858,5427,ALTERNATIVE,True,True
2956,6015,PREQUEL,True,True
2958,3917,SEQUEL,True,True
2978,3579,ALTERNATIVE,False,False
3182,1617,PREQUEL,True,True
3468,158,PARENT,True,True
3469,444,PARENT,True,True
3485,801,PARENT,True,True
3638,2707,SEQUEL,True,True
3638,6965,SIDE_STORY,False,False
3638,15067,SIDE_STORY,True,True
3638,21095,OTHER,True,False
3638,120378,OTHER,True,False
3638,169794,SIDE_STORY,True,True
3638,182548,ALTERNATIVE,False,False
4443,1685,PREQUEL,True,True
4443,4444,SEQUEL,True,True
4443,10525,SPIN_OFF,True,True
4803,4802,PREQUEL,False,False
5343,19479,SIDE_STORY,True,True
5343,1412,CHARACTER,False,False
5411,1263,PARENT,True,True
5691,238,PREQUEL,False,False
5845,1564,PARENT,True,True
5967,1707,PREQUEL,True,True
5967,5968,SEQUEL,True,True
5967,6310,SIDE_STORY,True,True
6068,533,PREQUEL,True,True
7571,148,PARENT,True,True
8109,145406,PARENT,True,True
8364,8363,PREQUEL,True,True
8364,8365,SEQUEL,True,True
8364,966,PARENT,False,False
8965,508,PARENT,True,True
8966,145406,PARENT,True,True
9170,147,PARENT,True,True
9486,2858,PARENT,True,True
9528,927,PARENT,True,True
9818,9817,PREQUEL,True,True
9818,9820,SEQUEL,False,False
10949,467,PARENT,True,True
10987,14631,SEQUEL,True,True
10987,145277,PREQUEL,True,True
11497,18967,ALTERNATIVE,False,False
11497,138982,ALTERNATIVE,False,False
